,image,writing,gender
3069,/content/drive/MyDrive/lines folder/j04-103-05.png,2,1
3070,/content/drive/MyDrive/lines folder/j04-103-00.png,2,1
3071,/content/drive/MyDrive/lines folder/j04-103-06.png,2,1
3072,/content/drive/MyDrive/lines folder/j04-103-01.png,2,1
3073,/content/drive/MyDrive/lines folder/j04-103-02.png,2,1
3074,/content/drive/MyDrive/lines folder/j04-111-02.png,3,1
3075,/content/drive/MyDrive/lines folder/j04-111-03.png,3,1
3076,/content/drive/MyDrive/lines folder/j04-111-01.png,3,1
3077,/content/drive/MyDrive/lines folder/j04-111-00.png,3,1
3078,/content/drive/MyDrive/lines folder/j04-111-04.png,3,1
3079,/content/drive/MyDrive/lines folder/j04-111-05.png,3,1
3080,/content/drive/MyDrive/lines folder/j04-111-09.png,3,1
3081,/content/drive/MyDrive/lines folder/j04-111-07.png,3,1
3082,/content/drive/MyDrive/lines folder/j04-111-08.png,3,1
3083,/content/drive/MyDrive/lines folder/j04-111-06.png,3,1
3084,/content/drive/MyDrive/lines folder/j04-115-01.png,3,1
3085,/content/drive/MyDrive/lines folder/j04-115-02.png,3,1
3086,/content/drive/MyDrive/lines folder/j04-115-03.png,3,1
3087,/content/drive/MyDrive/lines folder/j04-115-07.png,3,1
3088,/content/drive/MyDrive/lines folder/j04-115-00.png,3,1
3089,/content/drive/MyDrive/lines folder/j04-115-05.png,3,1
3090,/content/drive/MyDrive/lines folder/j04-115-04.png,3,1
3091,/content/drive/MyDrive/lines folder/j04-115-06.png,3,1
3092,/content/drive/MyDrive/lines folder/j06-000-01.png,0,0
3093,/content/drive/MyDrive/lines folder/j06-000-02.png,0,0
3094,/content/drive/MyDrive/lines folder/j06-000-03.png,0,0
3095,/content/drive/MyDrive/lines folder/j06-000-04.png,0,0
3096,/content/drive/MyDrive/lines folder/j06-000-05.png,0,0
3097,/content/drive/MyDrive/lines folder/j06-000-06.png,0,0
3098,/content/drive/MyDrive/lines folder/j06-000-07.png,0,0
3099,/content/drive/MyDrive/lines folder/j06-000-08.png,0,0
3100,/content/drive/MyDrive/lines folder/j06-000-00.png,0,0
3101,/content/drive/MyDrive/lines folder/j06-000-10.png,0,0
3102,/content/drive/MyDrive/lines folder/j06-000-09.png,0,0
3103,/content/drive/MyDrive/lines folder/j06-005-05.png,0,0
3104,/content/drive/MyDrive/lines folder/j06-005-06.png,0,0
3105,/content/drive/MyDrive/lines folder/j06-005-07.png,0,0
3106,/content/drive/MyDrive/lines folder/j06-005-08.png,0,0
3107,/content/drive/MyDrive/lines folder/j06-005-09.png,0,0
3108,/content/drive/MyDrive/lines folder/j06-005-00.png,0,0
3109,/content/drive/MyDrive/lines folder/j06-005-02.png,0,0
3110,/content/drive/MyDrive/lines folder/j06-005-04.png,0,0
3111,/content/drive/MyDrive/lines folder/j06-005-01.png,0,0
3112,/content/drive/MyDrive/lines folder/j06-005-03.png,0,0
3113,/content/drive/MyDrive/lines folder/j06-008-04.png,0,0
3114,/content/drive/MyDrive/lines folder/j06-008-05.png,0,0
3115,/content/drive/MyDrive/lines folder/j06-008-06.png,0,0
3116,/content/drive/MyDrive/lines folder/j06-008-07.png,0,0
3117,/content/drive/MyDrive/lines folder/j06-008-01.png,0,0
3118,/content/drive/MyDrive/lines folder/j06-008-03.png,0,0
3119,/content/drive/MyDrive/lines folder/j06-008-02.png,0,0
3120,/content/drive/MyDrive/lines folder/j06-008-09.png,0,0
3121,/content/drive/MyDrive/lines folder/j06-008-00.png,0,0
3122,/content/drive/MyDrive/lines folder/j06-008-10.png,0,0
3123,/content/drive/MyDrive/lines folder/j06-008-08.png,0,0
3124,/content/drive/MyDrive/lines folder/j06-014-00.png,0,0
3125,/content/drive/MyDrive/lines folder/j06-014-09.png,0,0
3126,/content/drive/MyDrive/lines folder/j06-014-10.png,0,0
3127,/content/drive/MyDrive/lines folder/j06-014-11.png,0,0
3128,/content/drive/MyDrive/lines folder/j06-014-01.png,0,0
3129,/content/drive/MyDrive/lines folder/j06-014-04.png,0,0
3130,/content/drive/MyDrive/lines folder/j06-014-06.png,0,0
3131,/content/drive/MyDrive/lines folder/j06-014-08.png,0,0
3132,/content/drive/MyDrive/lines folder/j06-014-03.png,0,0
3133,/content/drive/MyDrive/lines folder/j06-014-07.png,0,0
3134,/content/drive/MyDrive/lines folder/j06-014-02.png,0,0
3135,/content/drive/MyDrive/lines folder/j06-014-05.png,0,0
3136,/content/drive/MyDrive/lines folder/j06-018-02.png,1,0
3137,/content/drive/MyDrive/lines folder/j06-018-03.png,1,0
3138,/content/drive/MyDrive/lines folder/j06-018-04.png,1,0
3139,/content/drive/MyDrive/lines folder/j06-018-05.png,1,0
3140,/content/drive/MyDrive/lines folder/j06-018-00.png,1,0
3141,/content/drive/MyDrive/lines folder/j06-018-01.png,1,0
3142,/content/drive/MyDrive/lines folder/j06-018-08.png,1,0
3143,/content/drive/MyDrive/lines folder/j06-018-06.png,1,0
3144,/content/drive/MyDrive/lines folder/j06-018-07.png,1,0
3145,/content/drive/MyDrive/lines folder/j06-018-09.png,1,0
3146,/content/drive/MyDrive/lines folder/j06-018-10.png,1,0
3147,/content/drive/MyDrive/lines folder/j06-022-02.png,1,0
3148,/content/drive/MyDrive/lines folder/j06-022-00.png,1,0
3149,/content/drive/MyDrive/lines folder/j06-022-04.png,1,0
3150,/content/drive/MyDrive/lines folder/j06-022-01.png,1,0
3151,/content/drive/MyDrive/lines folder/j06-022-08.png,1,0
3152,/content/drive/MyDrive/lines folder/j06-022-03.png,1,0
3153,/content/drive/MyDrive/lines folder/j06-022-06.png,1,0
3154,/content/drive/MyDrive/lines folder/j06-022-05.png,1,0
3155,/content/drive/MyDrive/lines folder/j06-022-07.png,1,0
3156,/content/drive/MyDrive/lines folder/j06-022-10.png,1,0
3157,/content/drive/MyDrive/lines folder/j06-022-09.png,1,0
3158,/content/drive/MyDrive/lines folder/j06-026-02.png,1,0
3159,/content/drive/MyDrive/lines folder/j06-026-04.png,1,0
3160,/content/drive/MyDrive/lines folder/j06-026-05.png,1,0
3161,/content/drive/MyDrive/lines folder/j06-026-09.png,1,0
3162,/content/drive/MyDrive/lines folder/j06-026-08.png,1,0
3163,/content/drive/MyDrive/lines folder/j06-026-07.png,1,0
3164,/content/drive/MyDrive/lines folder/j06-026-03.png,1,0
3165,/content/drive/MyDrive/lines folder/j06-026-00.png,1,0
3166,/content/drive/MyDrive/lines folder/j06-026-01.png,1,0
3167,/content/drive/MyDrive/lines folder/j06-026-06.png,1,0
3168,/content/drive/MyDrive/lines folder/j06-030-00.png,1,0
3169,/content/drive/MyDrive/lines folder/j06-030-04.png,1,0
3170,/content/drive/MyDrive/lines folder/j06-030-03.png,1,0
3171,/content/drive/MyDrive/lines folder/j06-030-02.png,1,0
3172,/content/drive/MyDrive/lines folder/j06-030-05.png,1,0
3173,/content/drive/MyDrive/lines folder/j06-030-06.png,1,0
3174,/content/drive/MyDrive/lines folder/j06-030-07.png,1,0
3175,/content/drive/MyDrive/lines folder/j06-030-01.png,1,0
3176,/content/drive/MyDrive/lines folder/j06-030-09.png,1,0
3177,/content/drive/MyDrive/lines folder/j06-030-08.png,1,0
3178,/content/drive/MyDrive/lines folder/j06-030-10.png,1,0
3179,/content/drive/MyDrive/lines folder/j06-034-03.png,1,0
3180,/content/drive/MyDrive/lines folder/j06-034-00.png,1,0
3181,/content/drive/MyDrive/lines folder/j06-034-01.png,1,0
3182,/content/drive/MyDrive/lines folder/j06-034-02.png,1,0
3183,/content/drive/MyDrive/lines folder/j06-034-04.png,1,0
3184,/content/drive/MyDrive/lines folder/j06-034-09.png,1,0
3185,/content/drive/MyDrive/lines folder/j06-034-10.png,1,0
3186,/content/drive/MyDrive/lines folder/j06-034-06.png,1,0
3187,/content/drive/MyDrive/lines folder/j06-034-08.png,1,0
3188,/content/drive/MyDrive/lines folder/j06-034-05.png,1,0
3189,/content/drive/MyDrive/lines folder/j06-034-07.png,1,0
3190,/content/drive/MyDrive/lines folder/j06-051-00.png,1,0
3191,/content/drive/MyDrive/lines folder/j06-051-07.png,1,0
3192,/content/drive/MyDrive/lines folder/j06-051-02.png,1,0
3193,/content/drive/MyDrive/lines folder/j06-051-05.png,1,0
3194,/content/drive/MyDrive/lines folder/j06-051-04.png,1,0
3195,/content/drive/MyDrive/lines folder/j06-051-06.png,1,0
3196,/content/drive/MyDrive/lines folder/j06-051-03.png,1,0
3197,/content/drive/MyDrive/lines folder/j06-051-01.png,1,0
3198,/content/drive/MyDrive/lines folder/j06-051-09.png,1,0
3199,/content/drive/MyDrive/lines folder/j06-051-10.png,1,0
3200,/content/drive/MyDrive/lines folder/j06-051-08.png,1,0
3201,/content/drive/MyDrive/lines folder/j06-056-00.png,1,0
3202,/content/drive/MyDrive/lines folder/j06-056-01.png,1,0
3203,/content/drive/MyDrive/lines folder/j06-056-06.png,1,0
3204,/content/drive/MyDrive/lines folder/j06-056-07.png,1,0
3205,/content/drive/MyDrive/lines folder/j06-056-05.png,1,0
3206,/content/drive/MyDrive/lines folder/j06-056-02.png,1,0
3207,/content/drive/MyDrive/lines folder/j06-056-08.png,1,0
3208,/content/drive/MyDrive/lines folder/j06-056-09.png,1,0
3209,/content/drive/MyDrive/lines folder/j06-056-04.png,1,0
3210,/content/drive/MyDrive/lines folder/j06-056-03.png,1,0
3211,/content/drive/MyDrive/lines folder/j06-056-10.png,1,0
3212,/content/drive/MyDrive/lines folder/j07-000-01.png,3,1
3213,/content/drive/MyDrive/lines folder/j07-000-00.png,3,1
3214,/content/drive/MyDrive/lines folder/j07-000-05.png,3,1
3215,/content/drive/MyDrive/lines folder/j07-000-04.png,3,1
3216,/content/drive/MyDrive/lines folder/j07-000-03.png,3,1
3217,/content/drive/MyDrive/lines folder/j07-000-02.png,3,1
3218,/content/drive/MyDrive/lines folder/j07-000-06.png,3,1
3219,/content/drive/MyDrive/lines folder/j07-000-07.png,3,1
3220,/content/drive/MyDrive/lines folder/j07-005-00.png,0,0
3221,/content/drive/MyDrive/lines folder/j07-005-02.png,0,0
3222,/content/drive/MyDrive/lines folder/j07-005-01.png,0,0
3223,/content/drive/MyDrive/lines folder/j07-005-03.png,0,0
3224,/content/drive/MyDrive/lines folder/j07-005-06.png,0,0
3225,/content/drive/MyDrive/lines folder/j07-005-04.png,0,0
3226,/content/drive/MyDrive/lines folder/j07-005-07.png,0,0
3227,/content/drive/MyDrive/lines folder/j07-005-08.png,0,0
3228,/content/drive/MyDrive/lines folder/j07-005-05.png,0,0
3229,/content/drive/MyDrive/lines folder/j07-009-04.png,3,1
3230,/content/drive/MyDrive/lines folder/j07-009-05.png,3,1
3231,/content/drive/MyDrive/lines folder/j07-009-02.png,3,1
3232,/content/drive/MyDrive/lines folder/j07-009-03.png,3,1
3233,/content/drive/MyDrive/lines folder/j07-009-01.png,3,1
3234,/content/drive/MyDrive/lines folder/j07-009-07.png,3,1
3235,/content/drive/MyDrive/lines folder/j07-009-00.png,3,1
3236,/content/drive/MyDrive/lines folder/j07-009-06.png,3,1
3237,/content/drive/MyDrive/lines folder/j07-012-02.png,3,1
3238,/content/drive/MyDrive/lines folder/j07-012-04.png,3,1
3239,/content/drive/MyDrive/lines folder/j07-012-05.png,3,1
3240,/content/drive/MyDrive/lines folder/j07-012-01.png,3,1
3241,/content/drive/MyDrive/lines folder/j07-012-08.png,3,1
3242,/content/drive/MyDrive/lines folder/j07-012-00.png,3,1
3243,/content/drive/MyDrive/lines folder/j07-012-07.png,3,1
3244,/content/drive/MyDrive/lines folder/j07-012-06.png,3,1
3245,/content/drive/MyDrive/lines folder/j07-012-03.png,3,1
3246,/content/drive/MyDrive/lines folder/j07-015-03.png,3,1
3247,/content/drive/MyDrive/lines folder/j07-015-04.png,3,1
3248,/content/drive/MyDrive/lines folder/j07-015-05.png,3,1
3249,/content/drive/MyDrive/lines folder/j07-015-02.png,3,1
3250,/content/drive/MyDrive/lines folder/j07-015-06.png,3,1
3251,/content/drive/MyDrive/lines folder/j07-015-01.png,3,1
3252,/content/drive/MyDrive/lines folder/j07-015-00.png,3,1
3253,/content/drive/MyDrive/lines folder/k01-051-02.png,0,0
3254,/content/drive/MyDrive/lines folder/k01-051-03.png,0,0
3255,/content/drive/MyDrive/lines folder/k01-051-04.png,0,0
3256,/content/drive/MyDrive/lines folder/k01-051-01.png,0,0
3257,/content/drive/MyDrive/lines folder/k01-051-09.png,0,0
3258,/content/drive/MyDrive/lines folder/k01-051-07.png,0,0
3259,/content/drive/MyDrive/lines folder/k01-051-05.png,0,0
3260,/content/drive/MyDrive/lines folder/k01-051-08.png,0,0
3261,/content/drive/MyDrive/lines folder/k01-051-00.png,0,0
3262,/content/drive/MyDrive/lines folder/k01-051-06.png,0,0
3263,/content/drive/MyDrive/lines folder/k02-018-01.png,0,0
3264,/content/drive/MyDrive/lines folder/k02-018-00.png,0,0
3265,/content/drive/MyDrive/lines folder/k02-018-04.png,0,0
3266,/content/drive/MyDrive/lines folder/k02-018-07.png,0,0
3267,/content/drive/MyDrive/lines folder/k02-018-03.png,0,0
3268,/content/drive/MyDrive/lines folder/k02-018-02.png,0,0
3269,/content/drive/MyDrive/lines folder/k02-018-06.png,0,0
3270,/content/drive/MyDrive/lines folder/k02-018-05.png,0,0
3271,/content/drive/MyDrive/lines folder/k02-023-01.png,3,1
3272,/content/drive/MyDrive/lines folder/k02-023-02.png,3,1
3273,/content/drive/MyDrive/lines folder/k02-023-06.png,3,1
3274,/content/drive/MyDrive/lines folder/k02-023-05.png,3,1
3275,/content/drive/MyDrive/lines folder/k02-023-03.png,3,1
3276,/content/drive/MyDrive/lines folder/k02-023-00.png,3,1
3277,/content/drive/MyDrive/lines folder/k02-023-04.png,3,1
3278,/content/drive/MyDrive/lines folder/k02-029-00.png,2,1
3279,/content/drive/MyDrive/lines folder/k02-029-02.png,2,1
3280,/content/drive/MyDrive/lines folder/k02-029-03.png,2,1
3281,/content/drive/MyDrive/lines folder/k02-029-04.png,2,1
3282,/content/drive/MyDrive/lines folder/k02-029-01.png,2,1
3283,/content/drive/MyDrive/lines folder/k02-029-05.png,2,1
3284,/content/drive/MyDrive/lines folder/k02-036-03.png,2,1
3285,/content/drive/MyDrive/lines folder/k02-036-04.png,2,1
3286,/content/drive/MyDrive/lines folder/k02-036-05.png,2,1
3287,/content/drive/MyDrive/lines folder/k02-036-06.png,2,1
3288,/content/drive/MyDrive/lines folder/k02-036-07.png,2,1
3289,/content/drive/MyDrive/lines folder/k02-036-00.png,2,1
3290,/content/drive/MyDrive/lines folder/k02-036-02.png,2,1
3291,/content/drive/MyDrive/lines folder/k02-036-01.png,2,1
3292,/content/drive/MyDrive/lines folder/k02-053-04.png,2,1
3293,/content/drive/MyDrive/lines folder/k02-053-00.png,2,1
3294,/content/drive/MyDrive/lines folder/k02-053-05.png,2,1
3295,/content/drive/MyDrive/lines folder/k02-053-03.png,2,1
3296,/content/drive/MyDrive/lines folder/k02-053-02.png,2,1
3297,/content/drive/MyDrive/lines folder/k02-053-06.png,2,1
3298,/content/drive/MyDrive/lines folder/k02-053-07.png,2,1
3299,/content/drive/MyDrive/lines folder/k02-053-01.png,2,1
3300,/content/drive/MyDrive/lines folder/k02-062-00.png,2,1
3301,/content/drive/MyDrive/lines folder/k02-062-02.png,2,1
3302,/content/drive/MyDrive/lines folder/k02-062-03.png,2,1
3303,/content/drive/MyDrive/lines folder/k02-062-08.png,2,1
3304,/content/drive/MyDrive/lines folder/k02-062-06.png,2,1
3305,/content/drive/MyDrive/lines folder/k02-062-05.png,2,1
3306,/content/drive/MyDrive/lines folder/k02-062-04.png,2,1
3307,/content/drive/MyDrive/lines folder/k02-062-07.png,2,1
3308,/content/drive/MyDrive/lines folder/k02-062-01.png,2,1
3309,/content/drive/MyDrive/lines folder/k02-067-02.png,2,1
3310,/content/drive/MyDrive/lines folder/k02-067-03.png,2,1
3311,/content/drive/MyDrive/lines folder/k02-067-04.png,2,1
3312,/content/drive/MyDrive/lines folder/k02-067-05.png,2,1
3313,/content/drive/MyDrive/lines folder/k02-067-06.png,2,1
3314,/content/drive/MyDrive/lines folder/k02-067-07.png,2,1
3315,/content/drive/MyDrive/lines folder/k02-067-00.png,2,1
3316,/content/drive/MyDrive/lines folder/k02-067-01.png,2,1
3317,/content/drive/MyDrive/lines folder/k02-076-01.png,2,1
3318,/content/drive/MyDrive/lines folder/k02-076-04.png,2,1
3319,/content/drive/MyDrive/lines folder/k02-076-02.png,2,1
3320,/content/drive/MyDrive/lines folder/k02-076-05.png,2,1
3321,/content/drive/MyDrive/lines folder/k02-076-06.png,2,1
3322,/content/drive/MyDrive/lines folder/k02-076-03.png,2,1
3323,/content/drive/MyDrive/lines folder/k02-076-00.png,2,1
3324,/content/drive/MyDrive/lines folder/k02-076-09.png,2,1
3325,/content/drive/MyDrive/lines folder/k02-076-08.png,2,1
3326,/content/drive/MyDrive/lines folder/k02-076-07.png,2,1
3327,/content/drive/MyDrive/lines folder/k02-093-03.png,0,0
3328,/content/drive/MyDrive/lines folder/k02-093-05.png,0,0
3329,/content/drive/MyDrive/lines folder/k02-093-01.png,0,0
3330,/content/drive/MyDrive/lines folder/k02-093-00.png,0,0
3331,/content/drive/MyDrive/lines folder/k02-093-02.png,0,0
3332,/content/drive/MyDrive/lines folder/k02-093-04.png,0,0
3333,/content/drive/MyDrive/lines folder/k02-097-01.png,0,0
3334,/content/drive/MyDrive/lines folder/k02-097-00.png,0,0
3335,/content/drive/MyDrive/lines folder/k02-097-02.png,0,0
3336,/content/drive/MyDrive/lines folder/k02-097-03.png,0,0
3337,/content/drive/MyDrive/lines folder/k02-097-04.png,0,0
3338,/content/drive/MyDrive/lines folder/k02-097-05.png,0,0
3339,/content/drive/MyDrive/lines folder/k02-097-06.png,0,0
3340,/content/drive/MyDrive/lines folder/k02-097-07.png,0,0
3341,/content/drive/MyDrive/lines folder/k02-097-08.png,0,0
3342,/content/drive/MyDrive/lines folder/k02-097-09.png,0,0
3343,/content/drive/MyDrive/lines folder/k02-102-02.png,2,1
3344,/content/drive/MyDrive/lines folder/k02-102-06.png,2,1
3345,/content/drive/MyDrive/lines folder/k02-102-04.png,2,1
3346,/content/drive/MyDrive/lines folder/k02-102-00.png,2,1
3347,/content/drive/MyDrive/lines folder/k02-102-01.png,2,1
3348,/content/drive/MyDrive/lines folder/k02-102-03.png,2,1
3349,/content/drive/MyDrive/lines folder/k02-102-07.png,2,1
3350,/content/drive/MyDrive/lines folder/k02-102-05.png,2,1
3351,/content/drive/MyDrive/lines folder/k02-112-04.png,0,0
3352,/content/drive/MyDrive/lines folder/k02-112-05.png,0,0
3353,/content/drive/MyDrive/lines folder/k02-112-03.png,0,0
3354,/content/drive/MyDrive/lines folder/k02-112-02.png,0,0
3355,/content/drive/MyDrive/lines folder/k02-112-00.png,0,0
3356,/content/drive/MyDrive/lines folder/k02-112-06.png,0,0
3357,/content/drive/MyDrive/lines folder/k02-112-01.png,0,0
3358,/content/drive/MyDrive/lines folder/k02-117-01.png,2,1
3359,/content/drive/MyDrive/lines folder/k02-117-00.png,2,1
3360,/content/drive/MyDrive/lines folder/k02-117-05.png,2,1
3361,/content/drive/MyDrive/lines folder/k02-117-06.png,2,1
3362,/content/drive/MyDrive/lines folder/k02-117-03.png,2,1
3363,/content/drive/MyDrive/lines folder/k02-117-02.png,2,1
3364,/content/drive/MyDrive/lines folder/k02-117-09.png,2,1
3365,/content/drive/MyDrive/lines folder/k02-117-07.png,2,1
3366,/content/drive/MyDrive/lines folder/k02-117-08.png,2,1
3367,/content/drive/MyDrive/lines folder/k02-117-04.png,2,1
3368,/content/drive/MyDrive/lines folder/k03-117-04.png,0,0
3369,/content/drive/MyDrive/lines folder/k03-117-05.png,0,0
3370,/content/drive/MyDrive/lines folder/k03-117-06.png,0,0
3371,/content/drive/MyDrive/lines folder/k03-117-00.png,0,0
3372,/content/drive/MyDrive/lines folder/k03-117-03.png,0,0
3373,/content/drive/MyDrive/lines folder/k03-117-07.png,0,0
3374,/content/drive/MyDrive/lines folder/k03-117-01.png,0,0
3375,/content/drive/MyDrive/lines folder/k03-117-02.png,0,0
3376,/content/drive/MyDrive/lines folder/k03-117-08.png,0,0
3377,/content/drive/MyDrive/lines folder/k03-138-05.png,2,1
3378,/content/drive/MyDrive/lines folder/k03-138-06.png,2,1
3379,/content/drive/MyDrive/lines folder/k03-138-01.png,2,1
3380,/content/drive/MyDrive/lines folder/k03-138-04.png,2,1
3381,/content/drive/MyDrive/lines folder/k03-138-03.png,2,1
3382,/content/drive/MyDrive/lines folder/k03-138-00.png,2,1
3383,/content/drive/MyDrive/lines folder/k03-138-02.png,2,1
3384,/content/drive/MyDrive/lines folder/k03-144-00.png,0,0
3385,/content/drive/MyDrive/lines folder/k03-144-01.png,0,0
3386,/content/drive/MyDrive/lines folder/k03-144-07.png,0,0
3387,/content/drive/MyDrive/lines folder/k03-144-08.png,0,0
3388,/content/drive/MyDrive/lines folder/k03-144-03.png,0,0
3389,/content/drive/MyDrive/lines folder/k03-144-04.png,0,0
3390,/content/drive/MyDrive/lines folder/k03-144-02.png,0,0
3391,/content/drive/MyDrive/lines folder/k03-144-05.png,0,0
3392,/content/drive/MyDrive/lines folder/k03-144-06.png,0,0
3393,/content/drive/MyDrive/lines folder/k03-152-02.png,2,1
3394,/content/drive/MyDrive/lines folder/k03-152-00.png,2,1
3395,/content/drive/MyDrive/lines folder/k03-152-03.png,2,1
